building_id,building_code,building_block,building_coord_x,building_coord_y,demand_kwh,max_pv_gen_kwh,max_pv_size_kw,existing_pv_size_kw,pv_possible,minergie
B144514,144514,Z0910,680977,247080,6437.994,26018.1133,27,0,1,0
B144515,144515,Z0819,680963,247006,14343.5654,41695.0446,44,0,1,1
B144516,144516,Z0819,680952,247025,42114.1449,82032.5761,87,0,1,1
B144517,144517,Z0819,680967,246949,17735.7288,55851.9667,59,0,1,1
B144518,144518,Z0819,680965,246970,13548.1262,42664.6968,45,0,1,1
B144519,144519,Z0819,680964,246988,13671.2909,43052.5577,45,0,1,1
B144520,144520,Z0915,681020,247004,5170.6342,21622.3909,23,0,1,0
B144521,144521,Z0915,681027,246992,4620.5667,19322.1366,20,0,1,0
B144522,144522,Z1761,681038,246972,4696.4447,18988.3619,20,0,1,0
B144523,144523,Z0913,681046,247117,6435.0541,26668.4884,28,0,1,0
B144524,144524,Z0913,681028,247113,11521.8112,34817.1931,37,0,1,0
B144525,144525,Z0909,681004,247109,8218.997,24680.89,26,0,1,0
B144526,144526,Z0913,681079,247091,11730.1844,29335.3372,31,0,1,0
B144527,144527,Z0913,681073,247105,10067.2847,26075.8553,27,0,1,0
B144528,144528,Z0913,681062,247117,9159.227,27112.9632,28,0,1,0
B144529,144529,Z0913,681067,247081,6996.8446,20297.6828,21,0,1,0
B144530,144530,Z0669,681048,247065,7986.4243,32709.7598,34,0,1,0
B144531,144531,Z0669,681036,247055,4322.9269,17705.2828,18,0,1,0
B144532,144532,Z0928,681090,247001,7556.009,25402.89,27,0,1,0
B144533,144533,Z0925,681109,247021,7556.105,25465.77,27,0,1,0
B144534,144534,Z0921,681125,247041,5864.8006,23180.2193,25,0,1,0
B144535,144535,Z0921,681112,247055,7660.8958,30279.1614,33,0,1,0
B144536,144536,Z0921,681100,247070,5864.8006,23180.2193,25,0,1,0
B144537,144537,Z0927,681080,247053,5952.983,24563.01,26,0,1,0
B144538,144538,Z0926,681060,247035,5953.021,24404.76,25,0,1,0
B144539,144539,Z0915,681038,247022,4657.2379,19475.4868,20,0,1,0
B144540,144540,Z0915,681028,247013,4510.5532,18862.0857,20,0,1,0
B144541,144541,Z0744,680857,246844,6396.5204,32395.419,34,0,1,0
B144542,144542,Z0748,680829,246831,7732.527,56939.9,61,0,1,0
B144543,144543,Z0747,680843,246776,6266.9982,31844.8663,34,0,1,0
B144544,144544,Z0747,680838,246791,6236.4275,31689.5255,34,0,1,0
B144545,144545,Z1873,680834,246807,6226.481,31795.17,33,0,1,0
B144546,144546,Z0747,680830,246759,9354.6413,47534.2882,51,0,1,0
B144547,144547,Z0774,680801,246753,5327.2807,28918.8947,30,0,1,0
B144548,144548,Z0774,680787,246749,5357.8973,29085.0953,30,0,1,0
B144549,144549,Z0769,680719,246791,4774.3655,24582.29,26,0,1,0
B144550,144550,Z0769,680733,246798,4774.3655,24582.29,26,0,1,0
B144551,144551,Z0772,680759,246812,6100.1955,31768.1364,33,0,1,0
B144552,144552,Z0773,680806,246790,7032.6542,36600.0429,38,0,1,0
B144553,144553,Z0773,680789,246785,6054.198,31507.863,33,0,1,0
B144554,144554,Z0773,680773,246780,7093.8078,36918.3041,39,0,1,0
B144555,144555,Z0770,680734,246761,4683.7412,24575.8617,26,0,1,0
B144556,144556,Z0770,680748,246768,4714.3538,24736.4883,26,0,1,0
B144557,144557,Z0771,680751,246731,4683.7441,24453.073,26,0,1,0
B144558,144558,Z0771,680764,246738,4714.3569,24612.897,26,0,1,0
B144567,144567,Z0749,680851,246736,6300.5374,32100.3016,34,0,1,0
B144568,144568,Z0749,680862,246753,6331.1226,32256.1284,34,0,1,0
B144569,144569,Z0787,680911,246828,6302.8139,35409.7252,37,0,1,0
B144570,144570,Z1987,680881,246822,6346.016,39979.08,42,0,1,0
B144571,144571,Z0787,680908,246809,6241.6215,35065.9415,37,0,1,0
B144572,144572,Z1982,680878,246802,6278.1315,36560.8771,38,0,1,0
B144573,144573,Z0787,680904,246789,6272.2177,35237.8333,37,0,1,0
B144574,144574,Z1982,680874,246783,6308.7565,36739.2229,39,0,1,0
B144575,144575,Z0780,680898,246758,8298.7707,32776.255,34,0,1,0
B144576,144576,Z0780,680891,246740,5927.6933,32776.255,34,0,1,0
B144577,144577,Z0775,680893,246699,6299.9852,30767.8392,32,0,1,0
B144578,144578,Z0775,680879,246713,6269.4028,30618.4808,32,0,1,0
B144585,144585,Z0746,680837,246599,7701.183,39525.49,42,0,1,0
B144588,144588,Z0785,680959,246780,6154.0778,31108.4358,33,0,1,0
B144589,144589,Z0784,680932,246760,7358.777,35102.83,37,0,1,0
B144590,144590,Z0783,680957,246748,7739.8819,28877.0452,30,0,1,0
B144591,144591,Z0782,680945,246713,4322.162,15418.49,16,0,1,0
B144592,144592,Z1866,680913,246678,4241.225,18332.72,19,0,1,0
B144593,144593,Z0779,680891,246652,12104.18,51455.55,54,0,1,0
B144594,144594,Z0778,680870,246630,3927.375,18469.42,19,0,1,0
B144595,144595,Z0777,680854,246614,4740.823,18440.35,19,0,1,0
B144596,144596,Z1761,681062,246967,6634.9511,22993.7195,24,0,1,0
B144597,144597,Z1761,681048,246959,11202.9774,33971.3662,36,0,1,0
B144598,144598,Z0743,680980,246876,4231.3308,26076.2526,29,0,1,0
B144599,144599,Z0743,680980,246859,6084.0667,29995.227,33,0,1,0
B144602,144602,Z0786,680941,246811,6920.2532,36258.3973,39,0,1,0
B144603,144603,Z0786,680964,246807,6950.8738,36418.8327,39,0,1,0
B144604,144604,Z0785,680936,246784,6184.6952,31263.2042,33,0,1,0
B144605,144605,Z1871,680977,246686,8371.864,26713.98,30,0,1,0
B144606,144606,Z0901,680945,246625,5387.002,23686.81,25,0,1,0
B144607,144607,Z0897,680932,246606,4220.669,21670.16,23,0,1,0
B144608,144608,Z0897,680922,246597,4220.669,21670.16,23,0,1,0
B144609,144609,Z0895,680904,246582,5054.779,24231.39,28,0,1,0
B144610,144610,Z0904,680890,246563,4249.0454,20309.7092,22,0,1,0
B144611,144611,Z0904,680880,246550,7305.9126,34921.0108,38,0,1,0
B144612,144612,Z0900,680924,246640,3026.008,19497.09,20,0,1,0
B144613,144613,Z0906,680910,246626,4776.993,18788.04,20,0,1,0
B144614,144614,Z0891,680896,246611,2915.982,19794.15,21,0,1,0
B144615,144615,Z0893,680882,246597,2238.17,15991.08,18,0,1,0
B144616,144616,Z0905,680868,246583,2318.976,18375.61,19,0,1,0
B144618,144618,Z0898,680925,246546,76595.103,200767.22,214,0,1,0
B144619,144619,Z0902,680973,246527,26664.7572,63078.871,67,0,1,0
B144620,144620,Z0902,680992,246523,21994.9494,62454.3277,66,0,1,0
B144621,144621,Z0902,681013,246518,20813.8536,62454.3277,66,0,1,0
B144622,144622,Z0902,681034,246514,26767.7298,81659.0335,87,0,1,0
B144623,144623,Z0963,681079,246570,11172.8474,34954.4985,37,0,1,0
B144624,144624,Z0963,681077,246550,13816.8176,43226.2173,46,0,1,0
B144625,144625,Z0892,681030,246561,12488.7793,38583.5828,41,0,1,0
B144626,144626,Z0892,681014,246562,7724.8976,23865.7614,25,0,1,0
B144627,144627,Z0892,681001,246565,7799.53,24096.3351,26,0,1,0
B144628,144628,Z0892,680986,246568,9724.6849,30044.0239,32,0,1,0
B144629,144629,Z0963,681083,246590,13709.2725,42889.7599,45,0,1,0
B144630,144630,Z0892,680999,246628,8735.5815,26988.2286,29,0,1,0
B144631,144631,Z0892,681014,246625,6860.7809,21196.1075,22,0,1,0
B144632,144632,Z0892,681027,246623,7745.5789,23929.6553,25,0,1,0
B144633,144633,Z0892,681044,246619,11027.6038,34069.3398,36,0,1,0
B144634,144634,Z0892,681040,246599,11761.3387,36336.1843,39,0,1,0
B144635,144635,Z0892,681036,246579,10182.37,31458.0238,34,0,1,0
B144636,144636,Z0963,681131,246601,8384.8761,26232.2691,27,0,1,0
B144637,144637,Z0963,681118,246604,7238.3355,22645.2914,24,0,1,0
B144638,144638,Z0963,681104,246606,8069.5319,25245.7076,26,0,1,0
B144639,144639,Z0963,681087,246610,10521.1967,32915.795,35,0,1,0
B144640,144640,Z0658,681231,246758,6830.319,33304.81,35,0,1,0
B144641,144641,Z0659,681212,246778,5383.0525,27410.1394,29,0,1,0
B144642,144642,Z0659,681200,246791,5321.8815,27098.6606,28,0,1,0
B144643,144643,Z0660,681181,246811,5353.1282,26268.1017,28,0,1,0
B144644,144644,Z0660,681169,246824,5322.5388,26117.9983,27,0,1,0
B144645,144645,Z0661,681150,246844,5353.8866,26973.7105,28,0,1,0
B144646,144646,Z0655,681167,246881,1122.0349,8358.1517,8,0,1,0
B144647,144647,Z0655,681163,246885,1101.6342,8206.1853,8,0,1,0
B144648,144648,Z0655,681159,246890,1101.6342,8206.1853,8,0,1,0
B144649,144649,Z0655,681155,246895,1101.6342,8206.1853,8,0,1,0
B144650,144650,Z0655,681151,246899,1101.6342,8206.1853,8,0,1,0
B144651,144651,Z0655,681147,246904,1101.6342,8206.1853,8,0,1,0
B144652,144652,Z0655,681143,246909,1122.0349,8358.1517,8,0,1,0
B144653,144653,Z0654,681131,246922,1122.4049,8730.6046,9,0,1,0
B144654,144654,Z0654,681127,246927,1101.9975,8571.8664,9,0,1,0
B144655,144655,Z0654,681123,246931,1101.9975,8571.8664,9,0,1,0
B144656,144656,Z0654,681119,246936,1101.9975,8571.8664,9,0,1,0
B144657,144657,Z0654,681115,246940,1197.847,8571.8664,9,0,1,0
B144658,144658,Z0654,681109,246945,1530.5521,11905.3699,12,0,1,0
B144659,144659,Z0661,681138,246857,5292.6994,26665.4395,28,0,1,0
B144660,144660,Z0662,681120,246876,4925.5565,24263.37,25,0,1,0
B144661,144661,Z0662,681109,246888,4925.5565,24263.37,25,0,1,0
B144662,144662,Z0950,681090,246910,11798.365,50131.07,53,0,1,0
B144663,144663,Z0653,681095,246961,4926.677,24206.11,25,0,1,0
B144664,144664,Z1761,681073,246978,7501.2658,23735.4524,25,0,1,0
B144665,144665,Z0947,681069,246932,8736.955,34002.49,36,0,1,0
B144666,144666,Z0653,681084,246950,4926.677,24206.11,25,0,1,0
B144667,144667,Z0994,681277,246812,2499.548,10410.29,11,0,1,0
B144668,144668,Z0994,681271,246806,2499.548,10410.29,11,0,1,0
B144669,144669,Z0954,681248,246776,2083.8605,10033.105,10,0,1,0
B144670,144670,Z0988,681293,246827,2713.554,16361.8,17,0,1,0
B144671,144671,Z0981,681282,246844,3495.558,13458.08,14,0,1,0
B144672,144672,Z0978,681270,246857,3293.463,17504.23,18,0,1,0
B144673,144673,Z0943,681262,246872,1942.0184,11133.9644,11,0,1,0
B144674,144674,Z0943,681257,246878,1942.0184,11133.9644,11,0,1,0
B144675,144675,Z0939,681247,246891,2815.3045,16619.67,17,0,1,0
B144676,144676,Z0939,681241,246899,3115.8103,16619.67,17,0,1,0
B144677,144677,Z0940,681228,246915,3265.0569,19140.1545,20,0,1,0
B144678,144678,Z0940,681221,246925,3291.6021,19295.7655,20,0,1,0
B144679,144679,Z0941,681209,246939,3195.664,16240.24,17,0,1,0
B144680,144680,Z0931,681199,246952,4581.4193,16168.8694,17,0,1,0
B144681,144681,Z0931,681194,246959,4791.5667,16910.5606,18,0,1,0
B144682,144682,Z0932,681181,246971,7779.728,30237.73,32,0,1,0
B144684,144684,Z0954,681252,246783,2083.8605,10033.105,10,0,1,0
B144685,144685,Z0657,681241,246798,1121.2687,8225.1111,8,0,1,0
B144686,144686,Z0657,681237,246802,1376.1025,8075.5636,8,0,1,0
B144687,144687,Z1835,681256,246833,1833.7185,10093.95,10,0,1,0
B144688,144688,Z0657,681233,246807,1100.882,8075.5636,8,0,1,0
B144689,144689,Z0657,681229,246812,1431.1466,8075.5636,8,0,1,0
B144690,144690,Z1826,681246,246844,1805.0267,10101.0426,10,0,1,0
B144691,144691,Z0657,681224,246816,1100.882,8075.5636,8,0,1,0
B144692,144692,Z1826,681241,246850,1831.5713,10249.5874,10,0,1,0
B144693,144693,Z0657,681220,246821,1100.882,8075.5636,8,0,1,0
B144694,144694,Z1830,681231,246861,1737.6279,10185.015,10,0,1,0
B144695,144695,Z0657,681216,246826,2074.3471,8225.1111,8,0,1,0
B144696,144696,Z1830,681226,246867,1807.1331,10185.015,10,0,1,0
B144697,144697,Z0656,681204,246839,1513.0071,8554.8458,9,0,1,0
B144698,144698,Z0656,681200,246844,1100.3688,8399.3031,9,0,1,0
B144699,144699,Z0935,681216,246878,1807.105,9909.22,10,0,1,0
B144700,144700,Z0656,681196,246849,1100.3688,8399.3031,9,0,1,0
B144701,144701,Z0935,681211,246884,1807.105,9909.22,10,0,1,0
B144702,144702,Z0656,681192,246853,1100.3688,8399.3031,9,0,1,0
B144703,144703,Z0656,681188,246858,1641.7452,8399.3031,9,0,1,0
B144704,144704,Z0937,681199,246897,1807.236,10142.16,10,0,1,0
B144705,144705,Z0656,681184,246862,1100.3688,8399.3031,9,0,1,0
B144706,144706,Z0937,681194,246902,1807.236,10142.16,10,0,1,0
B144707,144707,Z0656,681179,246867,1141.1232,8710.3885,9,0,1,0
B144708,144708,Z0945,681184,246913,1902.8198,9875.4712,10,0,1,0
B144709,144709,Z0945,681179,246919,2633.7312,10020.6988,10,0,1,0
B144710,144710,Z0946,681169,246931,1902.2672,10323.4671,11,0,1,0
B144711,144711,Z0946,681164,246937,1845.1176,10019.8357,10,0,1,0
B144712,144712,Z0946,681158,246943,1902.2672,10323.4671,11,0,1,0
B144713,144713,Z1835,681261,246827,1833.7185,10093.95,10,0,1,0
B144714,144714,Z0929,681093,247124,8735.9264,32817.8205,68,0,1,0
B144715,144715,Z0929,681142,247135,4123.0307,15488.7845,32,0,1,0
B144716,144716,Z0929,681114,247130,4082.2086,15335.4302,32,0,1,0
B144717,144717,Z0929,681133,247134,4082.2086,15335.4302,32,0,1,0
B144718,144718,Z0929,681124,247132,3813.8034,15642.1388,32,0,1,0
B144719,144719,Z0929,681105,247128,4898.6503,15335.4302,32,0,1,0
B144720,144720,Z0929,681136,247073,9372.7509,25150.1055,52,0,1,0
B144721,144721,Z0929,681128,247082,5829.3939,15642.1388,32,0,1,0
B144722,144722,Z0929,681121,247090,5886.5448,15795.4931,33,0,1,0
B144723,144723,Z0929,681113,247099,9258.4491,24843.3968,52,0,1,0
B144724,144724,Z0929,681103,247110,8686.9399,23309.8538,48,0,1,0
B144725,144725,Z0929,681175,247115,5715.092,17175.6818,36,0,1,0
B144726,144726,Z0929,681180,247102,8531.8159,32051.049,67,0,1,0
B144727,144727,Z0929,681168,247126,6977.515,24383.3339,51,0,1,0
B144728,144728,Z0929,681156,247137,10152.4527,32051.049,67,0,1,0
B144729,144729,Z0929,681172,247091,3955.6601,15642.1388,32,0,1,0
B144730,144730,Z0929,681164,247082,6082.4908,22849.7909,48,0,1,0
B144731,144731,Z0929,681157,247073,4163.8528,15642.1388,32,0,1,0
B144732,144732,Z0929,681147,247063,8246.0613,30977.5689,65,0,1,0
B144733,144733,Z0975,681252,246980,6045.583,23251.65,24,0,1,0
B144734,144734,Z0936,681235,246998,5566.144,21874.29,23,0,1,0
B144735,144735,Z0953,681219,246982,6460.6523,23415.2075,25,0,1,0
B144736,144736,Z0933,681210,247015,15893.1657,11437.3548,13,0,1,0
B144737,144737,Z0952,681205,246995,3556.6337,13693.1296,14,0,1,0
B144738,144738,Z0930,681190,247070,5495.819,17928.2888,19,0,1,0
B144739,144739,Z0930,681176,247054,6297.2926,17788.224,18,0,1,0
B144740,144740,Z0930,681167,247041,9832.3637,32074.8291,34,0,1,0
B144741,144741,Z0930,681183,247062,5972.2051,17788.224,18,0,1,0
B144743,144743,Z1823,681351,246888,7133.8968,25465.6566,27,0,1,0
B144744,144744,Z0985,681331,246876,9586.677,43652.95,46,0,1,0
B144745,144745,Z0969,681317,246851,3846.788,17976.05,19,0,1,0
B144746,144746,Z0974,681297,246870,6904.4469,23412.7595,24,0,1,0
B144747,144747,Z0974,681287,246882,6712.8831,23564.7905,25,0,1,0
B144748,144748,Z0979,681271,246901,6988.045,25189.4,26,0,1,0
B144749,144749,Z0948,681254,246925,9259.235,32731.1,34,0,1,0
B144750,144750,Z0982,681272,246943,9241.39,31673.43,33,0,1,0
B144751,144751,Z0951,681246,246948,3987.763,13623.68,14,0,1,0
B144752,144752,Z0942,681234,246962,6268.0125,24804.1524,26,0,1,0
B144753,144753,Z0930,681201,247079,10166.2257,34455.93,36,0,1,0
B144754,144754,Z0977,681285,246980,11348.898,38844.77,41,0,1,0
B144755,144755,Z0993,681272,246996,5308.09,21167.99,22,0,1,0
B144756,144756,Z0934,681253,247018,5581.687,22028.5,23,0,1,0
B144757,144757,Z0990,681239,247037,6842.9789,28160.3563,30,0,1,0
B144758,144758,Z0930,681217,247061,6348.407,37817.4841,40,0,1,0
B144759,144759,Z0990,681232,247023,2975.9191,16956.7737,18,0,1,0
B144760,144760,Z1823,681361,246900,8131.6232,28667.0534,31,0,1,0
B144761,144761,Z0976,681343,246922,8489.325,30228.18,32,0,1,0
B144762,144762,Z1824,681325,246942,8066.795,30973.05,33,0,1,0
B144763,144763,Z0996,681303,246962,12752.793,48319.59,53,0,1,0
B144764,144764,Z0987,681326,247010,103113.814,164422.05,176,0,1,0
B144765,144765,Z0644,681401,246935,79894.519,190240.43,201,0,1,0
B144766,144766,Z1061,681382,247026,3919.9237,14488.6135,16,0,1,0
B144767,144767,Z1061,681376,247033,3960.7563,14639.5365,16,0,1,0
B144768,144768,Z1040,681365,247045,4461.0063,14626.0878,15,0,1,0
B144769,144769,Z1040,681358,247052,4006.2187,14776.8722,15,0,1,0
B144770,144770,Z1036,681347,247065,3730.2801,14722.34,15,0,1,0
B144771,144771,Z1036,681341,247072,4024.7759,14722.34,15,0,1,0
B144772,144772,Z0924,681247,247138,4452.2114,15147.7385,16,0,1,0
B144773,144773,Z0924,681239,247129,10243.8635,26740.3955,28,0,1,0
B144774,144774,Z0924,681232,247120,4900.3931,15456.876,16,0,1,0
B144775,144775,Z0997,681265,247148,8336.6386,23741.9638,25,0,1,0
B144776,144776,Z0923,681220,247102,11781.658,34804.31,40,0,1,0
B144777,144777,Z0998,681330,247123,7461.7693,22013.6657,23,0,1,0
B144778,144778,Z1000,681319,247139,8971.8169,27686.4848,29,0,1,0
B144779,144779,Z0973,681328,247086,6305.251,23283.8,25,0,1,0
B144780,144780,Z1000,681310,247145,14244.5041,16517.5052,17,0,1,0
B144781,144781,Z0983,681313,247101,6211.492,19969.92,21,0,1,0
B144782,144782,Z0972,681290,247123,8810.1295,28001.0325,31,0,1,0
B144783,144783,Z0997,681277,247144,6100.5782,20683.1832,22,0,1,0
B144784,144784,Z0972,681300,247117,1957.8065,9333.6775,10,0,1,0
B144785,144785,Z0999,681313,247168,5837.523,16032.8633,17,0,1,0
B144786,144786,Z1646,681296,247164,3131.93,15693.22,18,0,1,0
B144787,144787,Z1014,681420,247085,5467.905,20770.33,22,0,1,0
B144788,144788,Z1019,681399,247099,8451.956,36622.9676,39,0,1,0
B144789,144789,Z1019,681380,247102,5563.3128,28123.9667,30,0,1,0
B144790,144790,Z1019,681376,247119,8464.1831,36159.3857,38,0,1,0
B144791,144791,Z0999,681360,247136,8480.0007,25839.372,27,0,1,0
B144792,144792,Z0999,681350,247146,8876.4152,28174.255,30,0,1,0
B144793,144793,Z0999,681338,247156,9603.8562,29263.8671,31,0,1,0
B144794,144794,Z0999,681326,247167,9808.1936,29886.5026,31,0,1,0
B144795,144795,Z1038,681417,247041,11255.238,37239.62,39,0,1,0
B144796,144796,Z1025,681398,247055,9330.97,34099.17,36,0,1,0
B144797,144797,Z1033,681382,247067,5935.0301,22618.603,24,0,1,0
B144798,144798,Z1033,681372,247077,6180.7089,22459.317,23,0,1,0
B144799,144799,Z0665,681356,247096,42802.492,41504.39,44,0,1,0
B144800,144800,Z0998,681340,247116,9250.5497,27290.9143,29,0,1,0
B144801,144801,Z1028,681474,246992,5178.9003,23530.9091,25,0,1,0
B144802,144802,Z1028,681470,247006,5292.9814,25517.2845,27,0,1,0
B144803,144803,Z1012,681443,247040,5411.797,23539.66,25,0,1,0
B144804,144804,Z1029,681435,247067,9580.372,38258.82,40,0,1,0
B144805,144805,Z1041,681454,247056,4449.777,22709.08,24,0,1,0
B144806,144806,Z1056,681437,247022,6246.174,25708.28,27,0,1,0
B144807,144807,Z1027,681477,247030,6605.9383,24991.6004,26,0,1,0
B144808,144808,Z1027,681484,247044,6646.7157,25145.8696,26,0,1,0
B144809,144809,Z1048,681508,247038,6600.1728,24983.65,26,0,1,0
B144810,144810,Z1059,681405,247134,8757.6763,23005.8413,24,0,1,0
B144811,144811,Z1059,681396,247143,10219.6696,24715.7349,26,0,1,0
B144812,144812,Z1059,681387,247151,7219.1656,18964.2746,20,0,1,0
B144813,144813,Z1051,681415,247156,16523.913,39092.26,41,0,1,0
B144814,144814,Z1062,681370,247164,11978.6191,30264.5387,32,0,1,0
B144815,144815,Z1062,681358,247175,9398.6088,23746.0227,25,0,1,0
B144816,144816,Z1060,681464,247183,10477.6981,31133.7231,32,0,1,0
B144817,144817,Z1059,681451,247165,6562.1359,20829.613,22,0,1,0
B144818,144818,Z1059,681444,247155,6415.2224,20363.2784,21,0,1,0
B144819,144819,Z1059,681437,247145,7100.8187,22539.5067,23,0,1,0
B144820,144820,Z1062,681374,247179,13831.7217,29954.1332,31,0,1,0
B144821,144821,Z1062,681387,247181,6142.8816,15520.2763,16,0,1,0
B144822,144822,Z1062,681396,247183,5938.1189,15520.2763,16,0,1,0
B144823,144823,Z1062,681405,247182,7740.0308,20952.3729,22,0,1,0
B144824,144824,Z1060,681431,247186,21617.1456,58116.2832,60,0,1,0
B144825,144825,Z1060,681455,247193,11274.2483,31825.5837,33,0,1,0
B144826,144826,Z1043,681482,247160,10339.305,33391.71,35,0,1,0
B144827,144827,Z1057,681501,247152,2539.275,16189.14,17,0,1,0
B144828,144828,Z1049,681482,247129,2993.041,15215.09,16,0,1,0
B144829,144829,Z1016,681467,247141,8926.8587,30381.5994,32,0,1,0
B144830,144830,Z1016,681459,247130,4904.8674,16025.459,17,0,1,0
B144831,144831,Z1059,681429,247134,7855.7908,23938.5105,25,0,1,0
B144832,144832,Z1016,681453,247121,7259.2038,24705.916,26,0,1,0
B144833,144833,Z1059,681418,247123,11834.6978,36063.2106,38,0,1,0
B144834,144834,Z1016,681446,247111,5150.1108,17527.8458,18,0,1,0
B144835,144835,Z1015,681458,247086,11462.4382,34389.237,37,0,1,0
B144836,144836,Z1016,681440,247102,7804.8703,22368.8699,23,0,1,0
B144837,144837,Z0030,681519,247095,7909.9837,24133.3234,37,0,1,0
B144838,144838,Z1015,681494,247115,6077.6395,32555.1443,35,0,1,0
B144839,144839,Z0030,681511,247086,7858.9515,23977.6245,37,0,1,0
B144840,144840,Z1015,681484,247105,4976.2265,20175.019,21,0,1,0
B144841,144841,Z0030,681501,247073,9951.2698,30361.2778,47,0,1,0
B144842,144842,Z1015,681472,247079,11225.0384,28734.118,31,0,1,0
B144843,144843,Z1055,681526,247168,4725.7025,18185.6614,19,0,1,0
B144844,144844,Z1045,681508,247173,8158.0803,26035.9872,27,0,1,0
B144845,144845,Z1045,681495,247179,6555.8187,20050.7028,21,0,1,0
B144846,144846,Z1055,681532,247154,4510.8052,16147.6131,17,0,1,0
B144847,144847,Z0030,681545,247127,5623.7433,14791.3918,22,0,1,0
B144848,144848,Z1055,681521,247143,11635.0054,37311.9605,39,0,1,0
B144849,144849,Z0030,681539,247120,5205.2796,15881.2838,24,0,1,0
B144850,144850,Z0030,681533,247114,5254.2705,15414.1872,23,0,1,0
B144851,144851,Z1031,681507,247126,1933.97,9971.46,11,0,1,0
B144852,144852,Z0030,681526,247105,7807.9194,23821.9257,36,0,1,0
B144853,144853,Z0030,681508,247061,3083.3627,24756.1188,38,0,1,0
B144854,144854,Z1138,681579,247079,29170.5467,26781.2647,28,0,1,0
B144855,144855,Z0030,681555,247096,8132.4839,25846.0108,40,0,1,0
B144856,144856,Z1138,681565,247068,10112.753,33852.7222,36,0,1,0
B144857,144857,Z0030,681547,247087,5562.5047,16971.1758,26,0,1,0
B144858,144858,Z0030,681542,247079,6379.0191,19462.3576,30,0,1,0
B144859,144859,Z0030,681535,247072,5868.6976,17905.369,27,0,1,0
B144860,144860,Z0030,681526,247061,9287.8518,28337.1926,43,0,1,0
B144861,144861,Z0030,681553,247129,6662.7579,21175.045,32,0,1,0
